params,strict_success,loose_success,avg_sim_success,avg_sim_tanimoto,avg_steps
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2549019607843137,0.2915601023017903,0.7317449537048125,0.5494975810833793,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2728047740835465,0.3171355498721228,0.7149674874949414,0.4959030596017558,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2651321398124467,0.289002557544757,0.7368938182212491,0.5662550741069358,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2898550724637681,0.3375959079283887,0.7179308345498434,0.5761083723790896,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2932651321398124,0.32395566922421143,0.7368496563770751,0.5693357818158142,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.29838022165387895,0.34271099744245526,0.7201916307688051,0.5887687712905705,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.3052003410059676,0.340153452685422,0.7311296573927185,0.5661196103948785,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.27024722932651324,0.30775788576300084,0.7250411923387102,0.5245339719650408,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2318840579710145,0.257459505541347,0.7401387778096508,0.523900806153222,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2668371696504689,0.3009377664109122,0.7385788166547416,0.5607624806679752,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2531969309462916,0.2872975277067349,0.7336858976372376,0.5666930856549901,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.26342710997442453,0.28815004262574595,0.7357705475378862,0.5376895114192005,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.27024722932651324,0.3052003410059676,0.7355230462031873,0.5656766607556255,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2796248934356351,0.3154305200341006,0.7324744188067867,0.5617435461519089,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2557544757033248,0.2830349531116795,0.7342516723405427,0.5620545059247655,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.29838022165387895,0.32395566922421143,0.741235943787812,0.5774919938891383,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2958226768968457,0.32821824381926684,0.7357817861261281,0.6036051505051074,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.27791986359761295,0.30605285592497866,0.7442507806634799,0.5691795458693429,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.31287297527706737,0.34697357203751067,0.7296808533981842,0.5833264953103369,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2804774083546462,0.31287297527706737,0.7377548793889012,0.5685201775581261,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.30008525149190113,0.34697357203751067,0.7193714714655373,0.5596672601969672,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2770673486786019,0.30264279624893436,0.7394280739952623,0.5914369493047229,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.21312872975277067,0.2361466325660699,0.7510043198662741,0.5382569450450422,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.24978687127024723,0.2907075873827792,0.7281516174657487,0.5181205532226905,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.29241261722080136,0.32395566922421143,0.7280585375796249,0.5758795898106998,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.28815004262574595,0.3273657289002558,0.7229064600191949,0.5407879432842061,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.23358908780903667,0.25234441602728047,0.7471709235691835,0.5713338557816493,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.24978687127024723,0.2710997442455243,0.7411893491076422,0.5547581068711575,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.29411764705882354,0.32225063938618925,0.7374261006663908,0.5812102081135675,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.27791986359761295,0.30605285592497866,0.7372219126790258,0.5669676098104527,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2915601023017903,0.3205456095481671,0.739569630939641,0.5932562479139357,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2966751918158568,0.3358908780903666,0.7266963387684893,0.5724150061491471,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.28815004262574595,0.32651321398124467,0.7256526233072313,0.5536661763307876,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.27195225916453536,0.30605285592497866,0.7299169846259944,0.5708891789841847,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2864450127877238,0.3111679454390452,0.7393306190472912,0.5634919129806883,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.27450980392156865,0.3188405797101449,0.72201239072645,0.5792816721308933,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.30264279624893436,0.3307757885763001,0.7403351145729802,0.5684485791990685,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2710997442455243,0.2949701619778346,0.7377019863749623,0.5368691453038159,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.28218243819266836,0.30861040068201195,0.7399393265880102,0.5829424967881789,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2907075873827792,0.3273657289002558,0.7359660799234596,0.5464585830061228,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2958226768968457,0.3307757885763001,0.7259114134603802,0.562981633667018,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.289002557544757,0.31628303495311166,0.7388276351186843,0.5705202828226298,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.26768968456947995,0.30008525149190113,0.7329869405668112,0.5759452536117177,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.27365728900255754,0.29923273657289,0.7370194039265858,0.561929689940636,1.0
"{'lr': 0.0005, 'gamma': 0.9, 'batch_size': 128, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.27450980392156865,0.31628303495311166,0.722680170746965,0.5491923077720785,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.29923273657289,0.3452685421994885,0.718375763491312,0.5800721737748122,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2463768115942029,0.2693947144075021,0.7508027337514344,0.5839103627001772,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.21824381926683717,0.23870417732310314,0.7551653785151478,0.5805790002262635,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.30775788576300084,0.3512361466325661,0.727704810138237,0.5763801419348273,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.3069053708439898,0.3546462063086104,0.7194568206003692,0.5333719883373531,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2566069906223359,0.2847399829497016,0.7487698939811203,0.6084528254918891,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2549019607843137,0.28815004262574595,0.7267339567281652,0.5177101567560025,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2804774083546462,0.32225063938618925,0.7312054351444398,0.5826519126449555,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2591645353793691,0.2796248934356351,0.7537105381143893,0.6210058429177804,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.1577152600170503,0.16879795396419436,0.7566852632306877,0.4707305466211565,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.27877237851662406,0.32651321398124467,0.7168308484386497,0.5117897372625703,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.3111679454390452,0.3597612958226769,0.7189633349885085,0.5642492607959113,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.24467178175618073,0.2668371696504689,0.7480683855715454,0.6106983079026203,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2847399829497016,0.33248081841432225,0.7199763405689596,0.5407695148194653,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2668371696504689,0.30264279624893436,0.7221186403480326,0.49643207019373753,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2728047740835465,0.3103154305200341,0.7197016913369574,0.47916990596965053,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2668371696504689,0.2958226768968457,0.7332806227279237,0.5535912737556178,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2412617220801364,0.26427962489343565,0.752637333799722,0.5828885611771587,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.289002557544757,0.3273657289002558,0.7313296907262252,0.5939242273865545,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.30264279624893436,0.33844842284739984,0.7331972086335333,0.5662462106520514,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.31287297527706737,0.3495311167945439,0.7247456725309305,0.581651205003873,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2872975277067349,0.3188405797101449,0.7296349264609685,0.5768243088463935,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.27621483375959077,0.3145780051150895,0.7299565758820488,0.5734667907265563,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.27621483375959077,0.309462915601023,0.7300469775777119,0.5831052499638458,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2949701619778346,0.3307757885763001,0.7236199940614793,0.5796470434976829,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.31287297527706737,0.3512361466325661,0.7317603494292342,0.5968254069162839,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.29752770673486784,0.33674339300937767,0.7206225710945537,0.5601372849146821,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.30264279624893436,0.3452685421994885,0.726010615467246,0.5771315896649966,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2864450127877238,0.3205456095481671,0.7313909106964217,0.5979440008658686,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.32310315430520037,0.3640238704177323,0.7272151674049231,0.5658068995555349,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.3009377664109122,0.34441602728047743,0.7288395644012294,0.5988558932574756,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.26854219948849106,0.3103154305200341,0.7264720636830106,0.5729211302567002,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.3052003410059676,0.3410059676044331,0.734345983767686,0.5902754126249675,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2907075873827792,0.3213981244671782,0.7313534159811445,0.5491068784237679,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.27450980392156865,0.30605285592497866,0.7322265998966416,0.5643540184330271,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 512, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.3034953111679454,0.34185848252344414,0.7278283574932694,0.5546343181596907,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2830349531116795,0.3052003410059676,0.7392620758293273,0.6009598534020922,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.28218243819266836,0.30861040068201195,0.7382917070497639,0.6009863684827079,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2949701619778346,0.3358908780903666,0.7254378182948653,0.5739452119093666,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.3137254901960784,0.3435635123614663,0.7373998871517193,0.5867560454582069,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2932651321398124,0.3273657289002558,0.7302684699598571,0.6161789513763662,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.27791986359761295,0.3171355498721228,0.7203036295844782,0.5100041844274106,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.30008525149190113,0.3333333333333333,0.7308575698731892,0.5939799259652958,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2958226768968457,0.3358908780903666,0.7254532205203591,0.5774498430834938,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.25404944586530265,0.2813299232736573,0.7486753340984617,0.572491826274305,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.32821824381926684,0.35720375106564367,0.7412965001345541,0.6255937348702183,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.30264279624893436,0.33674339300937767,0.7305855470547987,0.6022379551642236,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.17306052855924978,0.18499573742540495,0.7570625985991817,0.5432242178780522,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2608695652173913,0.2915601023017903,0.7322511663104675,0.548264122105185,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2693947144075021,0.29752770673486784,0.7340961002531476,0.5586260368305925,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2506393861892583,0.2659846547314578,0.7599710596527383,0.6037650968309397,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.319693094629156,0.3537936913895993,0.727610473073314,0.5887270913983862,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.29923273657289,0.3290707587382779,0.7278096515428244,0.5743881185423181,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 64, 'hidden_dim': 1024, 'w_tox': 200.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.3111679454390452,0.35038363171355497,0.7310440561751045,0.5795345183708991,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2617220801364024,0.2898550724637681,0.7295143439922638,0.5223655949931014,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.27877237851662406,0.31202046035805625,0.7270696539698017,0.5429096340387488,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.29411764705882354,0.33248081841432225,0.7269669121355262,0.6068528150968312,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.30264279624893436,0.34185848252344414,0.7270515975473018,0.5640779734136576,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.236999147485081,0.27195225916453536,0.7286097397241537,0.5558470664825613,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 100.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.2830349531116795,0.3248081841432225,0.7226559854766621,0.5373168894463004,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.2898550724637681,0.3248081841432225,0.7347837941276671,0.6012958206587489,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.26427962489343565,0.29838022165387895,0.7348287919770851,0.5727397174937804,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2728047740835465,0.30264279624893436,0.7338637614581971,0.5547978700585294,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 200.0, 'w_pen': 50.0}",0.2855924978687127,0.32310315430520037,0.7302397459013741,0.5559744758090555,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 25.0}",0.2728047740835465,0.3111679454390452,0.732917160997282,0.527655363776803,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 150.0, 'w_flip': 300.0, 'w_pen': 50.0}",0.3009377664109122,0.3316283034953112,0.7350706427044419,0.6150454767789989,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 25.0}",0.30264279624893436,0.3393009377664109,0.726599385616924,0.5917261609598842,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 150.0, 'w_pen': 50.0}",0.2591645353793691,0.29241261722080136,0.7284562081069026,0.5391997342798113,1.0
"{'lr': 0.0005, 'gamma': 0.99, 'batch_size': 128, 'hidden_dim': 256, 'w_tox': 200.0, 'w_flip': 200.0, 'w_pen': 25.0}",0.2318840579710145,0.24552429667519182,0.7569001450679831,0.5705938883086673,1.0
